,cc_timestamp,location,price,last4ccnum,date,category
591,2014-01-10 13:47:00,Guy's Gyros,31.5,9635,2014-01-10,Food and Beverage
592,2014-01-10 13:47:00,Katerina’s Café,25.62,6895,2014-01-10,Food and Beverage
593,2014-01-10 13:47:00,Katerina’s Café,24.33,2142,2014-01-10,Food and Beverage
594,2014-01-10 13:50:00,Ouzeri Elian,15.25,1877,2014-01-10,Leisure and Tourism
595,2014-01-10 13:52:00,Guy's Gyros,31.05,1321,2014-01-10,Food and Beverage
596,2014-01-10 13:53:00,Kalami Kafenion,24.3,4434,2014-01-10,Food and Beverage
597,2014-01-10 13:57:00,Guy's Gyros,16.34,8129,2014-01-10,Food and Beverage
598,2014-01-10 13:57:00,Ouzeri Elian,24.74,5368,2014-01-10,Leisure and Tourism
599,2014-01-10 13:58:00,Hippokampos,39.89,6901,2014-01-10,Leisure and Tourism
600,2014-01-10 13:59:00,Abila Zacharo,8.22,1874,2014-01-10,Leisure and Tourism
601,2014-01-10 14:01:00,Abila Zacharo,16.12,3492,2014-01-10,Leisure and Tourism
602,2014-01-10 14:03:00,Abila Zacharo,36.38,7819,2014-01-10,Leisure and Tourism
603,2014-01-10 14:07:00,Hippokampos,11.61,7117,2014-01-10,Leisure and Tourism
604,2014-01-10 14:07:00,Ouzeri Elian,30.93,9617,2014-01-10,Leisure and Tourism
605,2014-01-10 14:08:00,Katerina’s Café,77.62,7108,2014-01-10,Food and Beverage
606,2014-01-10 14:09:00,Abila Zacharo,9.32,6691,2014-01-10,Leisure and Tourism
607,2014-01-10 14:11:00,Gelatogalore,32.19,8202,2014-01-10,Food and Beverage
608,2014-01-10 14:20:00,Hippokampos,10.16,4948,2014-01-10,Leisure and Tourism
609,2014-01-10 14:41:00,Octavio's Office Supplies,139.72,4795,2014-01-10,Retail and Services
610,2014-01-10 16:07:00,Octavio's Office Supplies,64.51,7253,2014-01-10,Retail and Services
611,2014-01-10 18:52:00,Ouzeri Elian,19.92,6899,2014-01-10,Leisure and Tourism
612,2014-01-10 18:57:00,Frydos Autosupply n' More,98.39,7889,2014-01-10,Manufacturing and Construction
613,2014-01-10 19:45:00,Guy's Gyros,23.61,6816,2014-01-10,Food and Beverage
614,2014-01-10 19:46:00,Hippokampos,48.22,1415,2014-01-10,Leisure and Tourism
615,2014-01-10 19:50:00,Katerina’s Café,19.57,8129,2014-01-10,Food and Beverage
616,2014-01-10 19:54:00,Guy's Gyros,27.78,4795,2014-01-10,Food and Beverage
617,2014-01-10 19:56:00,Hippokampos,19.88,7117,2014-01-10,Leisure and Tourism
618,2014-01-10 19:56:00,Katerina’s Café,21.89,5921,2014-01-10,Food and Beverage
619,2014-01-10 20:02:00,Frydos Autosupply n' More,43.65,8202,2014-01-10,Manufacturing and Construction
620,2014-01-10 20:08:00,Katerina’s Café,15.76,9405,2014-01-10,Food and Beverage
621,2014-01-10 20:09:00,Hippokampos,70.48,7688,2014-01-10,Leisure and Tourism
622,2014-01-10 20:09:00,Katerina’s Café,8.14,8411,2014-01-10,Food and Beverage
623,2014-01-10 20:09:00,Guy's Gyros,29.81,6901,2014-01-10,Food and Beverage
624,2014-01-10 20:11:00,Albert's Fine Clothing,126.13,6895,2014-01-10,Retail and Services
625,2014-01-10 20:15:00,Frydos Autosupply n' More,237.08,7384,2014-01-10,Manufacturing and Construction
626,2014-01-10 20:17:00,Shoppers' Delight,279.53,7819,2014-01-10,Retail and Services
627,2014-01-10 20:20:00,Guy's Gyros,35.54,7108,2014-01-10,Food and Beverage
628,2014-01-10 20:23:00,Guy's Gyros,37.37,3853,2014-01-10,Food and Beverage
629,2014-01-10 20:42:00,Katerina’s Café,21.28,5407,2014-01-10,Food and Beverage
630,2014-01-10 20:50:00,Hippokampos,17.21,8332,2014-01-10,Leisure and Tourism
631,2014-01-10 21:11:00,Roberts and Sons,241.2,7354,2014-01-10,Manufacturing and Construction
632,2014-01-10 21:13:00,Guy's Gyros,25.81,5368,2014-01-10,Food and Beverage
633,2014-01-10 21:17:00,Hippokampos,27.0,8156,2014-01-10,Leisure and Tourism
634,2014-01-10 21:28:00,General Grocer,227.28,4434,2014-01-10,Retail and Services
635,2014-01-10 22:21:00,Hippokampos,79.97,2463,2014-01-10,Leisure and Tourism
636,2014-01-11 13:19:00,Katerina’s Café,45.22,8156,2014-01-11,Food and Beverage
637,2014-01-11 13:23:00,Katerina’s Café,45.21,2418,2014-01-11,Food and Beverage
638,2014-01-11 13:32:00,Katerina’s Café,29.1,6895,2014-01-11,Food and Beverage
639,2014-01-11 13:32:00,Abila Zacharo,54.82,1310,2014-01-11,Leisure and Tourism
640,2014-01-11 13:33:00,Abila Zacharo,89.54,2540,2014-01-11,Leisure and Tourism
641,2014-01-11 13:35:00,Gelatogalore,17.31,9617,2014-01-11,Food and Beverage
642,2014-01-11 13:36:00,Hippokampos,103.38,4434,2014-01-11,Leisure and Tourism
643,2014-01-11 13:37:00,Hippokampos,75.62,9551,2014-01-11,Leisure and Tourism
644,2014-01-11 13:37:00,Hippokampos,82.23,6691,2014-01-11,Leisure and Tourism
645,2014-01-11 13:40:00,Ouzeri Elian,19.11,8129,2014-01-11,Leisure and Tourism
646,2014-01-11 13:43:00,Katerina’s Café,71.65,3484,2014-01-11,Food and Beverage
647,2014-01-11 13:47:00,Hippokampos,31.1,7688,2014-01-11,Leisure and Tourism
648,2014-01-11 13:50:00,Katerina’s Café,23.45,1321,2014-01-11,Food and Beverage
649,2014-01-11 13:51:00,Abila Zacharo,32.02,7253,2014-01-11,Leisure and Tourism
650,2014-01-11 13:59:00,Gelatogalore,18.74,3853,2014-01-11,Food and Beverage
651,2014-01-11 14:09:00,Kalami Kafenion,35.66,7117,2014-01-11,Food and Beverage
652,2014-01-11 14:16:00,Kalami Kafenion,39.36,7108,2014-01-11,Food and Beverage
653,2014-01-11 14:17:00,Katerina’s Café,26.02,2142,2014-01-11,Food and Beverage
654,2014-01-11 14:19:00,Abila Zacharo,45.2,6901,2014-01-11,Leisure and Tourism
655,2014-01-11 15:15:00,Shoppers' Delight,157.45,9617,2014-01-11,Retail and Services
656,2014-01-11 15:20:00,Shoppers' Delight,238.52,2418,2014-01-11,Retail and Services
657,2014-01-11 15:31:00,General Grocer,78.02,8129,2014-01-11,Retail and Services
658,2014-01-11 16:00:00,Roberts and Sons,256.24,1310,2014-01-11,Manufacturing and Construction
659,2014-01-11 16:01:00,Albert's Fine Clothing,211.47,4434,2014-01-11,Retail and Services
660,2014-01-11 16:09:00,Frydos Autosupply n' More,52.73,7688,2014-01-11,Manufacturing and Construction
661,2014-01-11 16:24:00,Ahaggo Museum,89.32,4795,2014-01-11,Leisure and Tourism
662,2014-01-11 17:16:00,Ahaggo Museum,52.14,9683,2014-01-11,Leisure and Tourism
663,2014-01-11 19:08:00,Katerina’s Café,55.67,9617,2014-01-11,Food and Beverage
664,2014-01-11 19:17:00,Kalami Kafenion,23.86,7819,2014-01-11,Food and Beverage
665,2014-01-11 19:21:00,Ouzeri Elian,69.36,6899,2014-01-11,Leisure and Tourism
666,2014-01-11 19:26:00,Hippokampos,66.21,7688,2014-01-11,Leisure and Tourism
667,2014-01-11 19:27:00,Albert's Fine Clothing,105.33,8156,2014-01-11,Retail and Services
668,2014-01-11 19:27:00,Hippokampos,32.63,9683,2014-01-11,Leisure and Tourism
669,2014-01-11 19:29:00,Hippokampos,63.21,4795,2014-01-11,Leisure and Tourism
670,2014-01-11 19:31:00,Katerina’s Café,33.18,2142,2014-01-11,Food and Beverage
671,2014-01-11 19:32:00,Katerina’s Café,20.71,6691,2014-01-11,Food and Beverage
672,2014-01-11 19:33:00,Hippokampos,11.13,1877,2014-01-11,Leisure and Tourism
673,2014-01-11 19:34:00,Guy's Gyros,55.36,6816,2014-01-11,Food and Beverage
674,2014-01-11 19:40:00,Katerina’s Café,57.36,2540,2014-01-11,Food and Beverage
675,2014-01-11 19:44:00,Shoppers' Delight,149.2,9551,2014-01-11,Retail and Services
676,2014-01-11 19:45:00,Hippokampos,63.21,8332,2014-01-11,Leisure and Tourism
677,2014-01-11 19:50:00,Katerina’s Café,12.55,7889,2014-01-11,Food and Beverage
678,2014-01-11 19:51:00,Katerina’s Café,45.68,1310,2014-01-11,Food and Beverage
679,2014-01-11 19:52:00,Katerina’s Café,15.72,8411,2014-01-11,Food and Beverage
680,2014-01-11 19:53:00,Hippokampos,67.37,9635,2014-01-11,Leisure and Tourism
681,2014-01-11 19:57:00,Guy's Gyros,36.2,5368,2014-01-11,Food and Beverage
682,2014-01-11 20:00:00,Katerina’s Café,25.76,4948,2014-01-11,Food and Beverage
683,2014-01-11 20:04:00,Kalami Kafenion,50.2,1286,2014-01-11,Food and Beverage
684,2014-01-11 20:04:00,Ouzeri Elian,16.69,2681,2014-01-11,Leisure and Tourism
685,2014-01-11 20:06:00,Katerina’s Café,52.45,8202,2014-01-11,Food and Beverage
686,2014-01-11 20:06:00,Guy's Gyros,33.65,7384,2014-01-11,Food and Beverage
687,2014-01-11 20:09:00,Guy's Gyros,16.33,7354,2014-01-11,Food and Beverage
688,2014-01-11 20:13:00,Frydos Autosupply n' More,211.15,5407,2014-01-11,Manufacturing and Construction
689,2014-01-11 20:13:00,Katerina’s Café,9.78,9405,2014-01-11,Food and Beverage
690,2014-01-11 20:22:00,Frydos Autosupply n' More,236.25,8129,2014-01-11,Manufacturing and Construction
691,2014-01-11 20:23:00,Hippokampos,70.23,1415,2014-01-11,Leisure and Tourism
692,2014-01-11 20:24:00,Katerina’s Café,94.68,2418,2014-01-11,Food and Beverage
693,2014-01-11 20:26:00,Frydos Autosupply n' More,261.0,6901,2014-01-11,Manufacturing and Construction
694,2014-01-11 20:27:00,Hippokampos,69.8,7117,2014-01-11,Leisure and Tourism
695,2014-01-11 20:30:00,Kalami Kafenion,46.78,7108,2014-01-11,Food and Beverage
696,2014-01-11 20:46:00,Katerina’s Café,57.6,1874,2014-01-11,Food and Beverage
697,2014-01-12 03:39:00,Kronos Mart,277.26,8156,2014-01-12,Retail and Services
698,2014-01-12 13:03:00,Ouzeri Elian,38.55,8332,2014-01-12,Leisure and Tourism
699,2014-01-12 13:17:00,Ouzeri Elian,98.45,5407,2014-01-12,Leisure and Tourism
700,2014-01-12 13:25:00,Hippokampos,12.55,2142,2014-01-12,Leisure and Tourism
701,2014-01-12 13:28:00,Ouzeri Elian,24.72,7819,2014-01-12,Leisure and Tourism
702,2014-01-12 13:30:00,Ouzeri Elian,72.32,1310,2014-01-12,Leisure and Tourism
703,2014-01-12 13:31:00,Guy's Gyros,34.74,6901,2014-01-12,Food and Beverage
704,2014-01-12 13:32:00,Ouzeri Elian,117.22,8156,2014-01-12,Leisure and Tourism
705,2014-01-12 13:35:00,Hippokampos,29.2,7117,2014-01-12,Leisure and Tourism
706,2014-01-12 13:40:00,Gelatogalore,20.09,1286,2014-01-12,Food and Beverage
707,2014-01-12 13:45:00,Abila Zacharo,11.2,9683,2014-01-12,Leisure and Tourism
708,2014-01-12 13:45:00,Desafio Golf Course,129.33,2463,2014-01-12,Leisure and Tourism
709,2014-01-12 13:52:00,Kalami Kafenion,54.36,2540,2014-01-12,Food and Beverage
710,2014-01-12 13:54:00,Hippokampos,8.54,7889,2014-01-12,Leisure and Tourism
711,2014-01-12 13:55:00,Kalami Kafenion,14.59,3492,2014-01-12,Food and Beverage
712,2014-01-12 14:04:00,Hippokampos,12.57,1874,2014-01-12,Leisure and Tourism
713,2014-01-12 14:06:00,Hippokampos,71.99,9551,2014-01-12,Leisure and Tourism
714,2014-01-12 14:13:00,Desafio Golf Course,220.77,7688,2014-01-12,Leisure and Tourism
715,2014-01-12 14:14:00,Desafio Golf Course,198.46,8332,2014-01-12,Leisure and Tourism
716,2014-01-12 14:16:00,Guy's Gyros,30.47,8129,2014-01-12,Food and Beverage
717,2014-01-12 15:10:00,Shoppers' Delight,135.78,1310,2014-01-12,Retail and Services
718,2014-01-12 15:24:00,Shoppers' Delight,86.22,1286,2014-01-12,Retail and Services
719,2014-01-12 15:32:00,Shoppers' Delight,204.37,7819,2014-01-12,Retail and Services
720,2014-01-12 15:46:00,General Grocer,159.3,7117,2014-01-12,Retail and Services
721,2014-01-12 15:49:00,Albert's Fine Clothing,195.81,2142,2014-01-12,Retail and Services
722,2014-01-12 16:08:00,Shoppers' Delight,51.5,3547,2014-01-12,Retail and Services
723,2014-01-12 16:27:00,Ahaggo Museum,120.2,6901,2014-01-12,Leisure and Tourism
724,2014-01-12 19:18:00,Katerina’s Café,12.64,7889,2014-01-12,Food and Beverage
725,2014-01-12 19:21:00,Katerina’s Café,11.81,7253,2014-01-12,Food and Beverage
726,2014-01-12 19:22:00,Hippokampos,27.15,1321,2014-01-12,Leisure and Tourism
727,2014-01-12 19:26:00,Guy's Gyros,42.32,7108,2014-01-12,Food and Beverage
728,2014-01-12 19:26:00,Shoppers' Delight,211.03,7384,2014-01-12,Retail and Services
729,2014-01-12 19:29:00,Hippokampos,66.63,1415,2014-01-12,Leisure and Tourism
730,2014-01-12 19:32:00,Guy's Gyros,34.41,3853,2014-01-12,Food and Beverage
731,2014-01-12 19:35:00,Hippokampos,49.23,6895,2014-01-12,Leisure and Tourism
732,2014-01-12 19:36:00,Guy's Gyros,12.32,7354,2014-01-12,Food and Beverage
733,2014-01-12 19:43:00,Katerina’s Café,40.94,5407,2014-01-12,Food and Beverage
734,2014-01-12 19:44:00,Hippokampos,26.79,8332,2014-01-12,Leisure and Tourism
735,2014-01-12 19:47:00,Katerina’s Café,17.36,3492,2014-01-12,Food and Beverage
736,2014-01-12 19:50:00,Gelatogalore,36.2,1286,2014-01-12,Food and Beverage
737,2014-01-12 19:51:00,Hippokampos,52.21,8156,2014-01-12,Leisure and Tourism
738,2014-01-12 19:52:00,Frydos Autosupply n' More,88.93,5368,2014-01-12,Manufacturing and Construction
739,2014-01-12 19:58:00,Albert's Fine Clothing,63.36,1877,2014-01-12,Retail and Services
740,2014-01-12 19:59:00,Ouzeri Elian,55.55,6899,2014-01-12,Leisure and Tourism
741,2014-01-12 20:04:00,Katerina’s Café,39.3,8129,2014-01-12,Food and Beverage
742,2014-01-12 20:05:00,Hippokampos,78.21,9635,2014-01-12,Leisure and Tourism
743,2014-01-12 20:11:00,Katerina’s Café,67.14,3547,2014-01-12,Food and Beverage
744,2014-01-12 20:12:00,Katerina’s Café,15.37,9405,2014-01-12,Food and Beverage
745,2014-01-12 20:13:00,Katerina’s Café,39.55,2142,2014-01-12,Food and Beverage
746,2014-01-12 20:15:00,Hippokampos,69.41,2540,2014-01-12,Leisure and Tourism
747,2014-01-12 20:17:00,Katerina’s Café,16.34,8411,2014-01-12,Food and Beverage
748,2014-01-12 20:35:00,Katerina’s Café,40.25,4948,2014-01-12,Food and Beverage
749,2014-01-12 20:38:00,Hippokampos,63.32,7688,2014-01-12,Leisure and Tourism
750,2014-01-12 20:43:00,Frydos Autosupply n' More,161.96,8202,2014-01-12,Manufacturing and Construction
751,2014-01-12 20:48:00,Katerina’s Café,87.09,1874,2014-01-12,Food and Beverage
752,2014-01-13 03:00:00,Kronos Mart,147.3,5407,2014-01-13,Retail and Services
753,2014-01-13 06:04:00,Daily Dealz,2.01,9551,2014-01-13,Retail and Services
754,2014-01-13 07:32:00,Hallowed Grounds,9.16,7889,2014-01-13,Food and Beverage
755,2014-01-13 07:36:00,Brew've Been Served,16.39,5368,2014-01-13,Food and Beverage
756,2014-01-13 07:38:00,Brew've Been Served,8.04,7384,2014-01-13,Food and Beverage
757,2014-01-13 07:40:00,Coffee Cameleon,19.93,3547,2014-01-13,Food and Beverage
758,2014-01-13 07:40:00,Brew've Been Served,8.0,9683,2014-01-13,Food and Beverage
759,2014-01-13 07:42:00,Hallowed Grounds,3.02,1310,2014-01-13,Food and Beverage
760,2014-01-13 07:43:00,Brew've Been Served,24.18,6816,2014-01-13,Food and Beverage
761,2014-01-13 07:43:00,Hallowed Grounds,13.68,3492,2014-01-13,Food and Beverage
762,2014-01-13 07:43:00,Brew've Been Served,18.71,4795,2014-01-13,Food and Beverage
763,2014-01-13 07:44:00,Hallowed Grounds,5.85,9405,2014-01-13,Food and Beverage
764,2014-01-13 07:53:00,Brew've Been Served,19.64,7354,2014-01-13,Food and Beverage
765,2014-01-13 07:54:00,Hallowed Grounds,19.18,7108,2014-01-13,Food and Beverage
766,2014-01-13 07:55:00,Coffee Cameleon,17.49,2418,2014-01-13,Food and Beverage
767,2014-01-13 07:55:00,Brew've Been Served,6.08,5407,2014-01-13,Food and Beverage
768,2014-01-13 07:56:00,Brew've Been Served,9.53,4948,2014-01-13,Food and Beverage
769,2014-01-13 07:57:00,Brew've Been Served,78.23,3484,2014-01-13,Food and Beverage
770,2014-01-13 07:57:00,Hallowed Grounds,6.32,6691,2014-01-13,Food and Beverage
771,2014-01-13 08:00:00,Brew've Been Served,13.37,8411,2014-01-13,Food and Beverage
772,2014-01-13 08:01:00,Kronos Mart,159.06,6816,2014-01-13,Retail and Services
773,2014-01-13 08:02:00,Coffee Cameleon,4.88,7253,2014-01-13,Food and Beverage
774,2014-01-13 08:04:00,Brew've Been Served,16.05,4434,2014-01-13,Food and Beverage
775,2014-01-13 08:06:00,Hallowed Grounds,55.96,2681,2014-01-13,Food and Beverage
776,2014-01-13 08:07:00,Brew've Been Served,11.49,1286,2014-01-13,Food and Beverage
777,2014-01-13 08:12:00,Coffee Cameleon,17.76,2142,2014-01-13,Food and Beverage
778,2014-01-13 08:15:00,Abila Airport,3617.47,9220,2014-01-13,Transportation and Heavy Industry
779,2014-01-13 08:21:00,Brew've Been Served,13.19,6901,2014-01-13,Food and Beverage
780,2014-01-13 08:22:00,Brew've Been Served,6.69,7819,2014-01-13,Food and Beverage
781,2014-01-13 08:23:00,Brew've Been Served,19.89,8202,2014-01-13,Food and Beverage
782,2014-01-13 08:58:00,Kronos Pipe and Irrigation,2892.74,9220,2014-01-13,Transportation and Heavy Industry
783,2014-01-13 10:12:00,Nationwide Refinery,204.58,9735,2014-01-13,Transportation and Heavy Industry
784,2014-01-13 10:20:00,Maximum Iron and Steel,689.85,9220,2014-01-13,Transportation and Heavy Industry
785,2014-01-13 12:00:00,Coffee Shack,4.09,7117,2014-01-13,Food and Beverage
786,2014-01-13 12:00:00,Bean There Done That,7.93,1415,2014-01-13,Food and Beverage
787,2014-01-13 12:00:00,Bean There Done That,98.02,9635,2014-01-13,Food and Beverage
788,2014-01-13 12:00:00,Brewed Awakenings,12.69,7688,2014-01-13,Food and Beverage
789,2014-01-13 12:00:00,Jack's Magical Beans,18.31,6899,2014-01-13,Food and Beverage
790,2014-01-13 12:00:00,Brewed Awakenings,56.4,2540,2014-01-13,Food and Beverage
791,2014-01-13 12:00:00,Bean There Done That,19.56,1877,2014-01-13,Food and Beverage
792,2014-01-13 12:00:00,Brewed Awakenings,16.25,8332,2014-01-13,Food and Beverage
793,2014-01-13 12:00:00,Bean There Done That,5.54,1321,2014-01-13,Food and Beverage
794,2014-01-13 12:00:00,Bean There Done That,10.37,1874,2014-01-13,Food and Beverage
795,2014-01-13 12:00:00,Bean There Done That,15.24,9617,2014-01-13,Food and Beverage
796,2014-01-13 12:00:00,Bean There Done That,18.59,6895,2014-01-13,Food and Beverage
797,2014-01-13 12:00:00,Carlyle Chemical Inc.,1718.96,9220,2014-01-13,Retail and Services
798,2014-01-13 12:00:00,Jack's Magical Beans,5.22,9241,2014-01-13,Food and Beverage
799,2014-01-13 12:00:00,Jack's Magical Beans,9.64,8156,2014-01-13,Food and Beverage
800,2014-01-13 12:00:00,Jack's Magical Beans,17.52,2463,2014-01-13,Food and Beverage
801,2014-01-13 12:11:00,Abila Airport,4417.03,8642,2014-01-13,Transportation and Heavy Industry
802,2014-01-13 12:27:00,Hippokampos,17.17,4434,2014-01-13,Leisure and Tourism
803,2014-01-13 12:55:00,Ouzeri Elian,19.82,9220,2014-01-13,Leisure and Tourism
804,2014-01-13 13:03:00,Gelatogalore,32.83,8156,2014-01-13,Food and Beverage
805,2014-01-13 13:18:00,U-Pump,55.25,9551,2014-01-13,Transportation and Heavy Industry
806,2014-01-13 13:19:00,Gelatogalore,46.45,8332,2014-01-13,Food and Beverage
807,2014-01-13 13:20:00,Abila Zacharo,79.95,6816,2014-01-13,Leisure and Tourism
808,2014-01-13 13:21:00,Abila Zacharo,64.5,1286,2014-01-13,Leisure and Tourism
809,2014-01-13 13:23:00,Katerina’s Café,38.98,2418,2014-01-13,Food and Beverage
810,2014-01-13 13:24:00,Hippokampos,35.73,7253,2014-01-13,Leisure and Tourism
811,2014-01-13 13:27:00,Abila Zacharo,8.72,9683,2014-01-13,Leisure and Tourism
812,2014-01-13 13:28:00,Hippokampos,30.51,9551,2014-01-13,Leisure and Tourism
813,2014-01-13 13:33:00,Guy's Gyros,27.49,2540,2014-01-13,Food and Beverage
814,2014-01-13 13:34:00,Katerina’s Café,26.15,6899,2014-01-13,Food and Beverage
815,2014-01-13 13:34:00,Abila Zacharo,27.3,1321,2014-01-13,Leisure and Tourism
816,2014-01-13 13:34:00,Hippokampos,59.9,7354,2014-01-13,Leisure and Tourism
817,2014-01-13 13:36:00,Katerina’s Café,17.21,9405,2014-01-13,Food and Beverage
818,2014-01-13 13:37:00,Ouzeri Elian,95.03,4795,2014-01-13,Leisure and Tourism
819,2014-01-13 13:39:00,Guy's Gyros,37.37,2142,2014-01-13,Food and Beverage
820,2014-01-13 13:40:00,Katerina’s Café,8.29,1874,2014-01-13,Food and Beverage
821,2014-01-13 13:40:00,Guy's Gyros,29.25,2463,2014-01-13,Food and Beverage
822,2014-01-13 13:41:00,Gelatogalore,36.93,1415,2014-01-13,Food and Beverage
823,2014-01-13 13:42:00,Abila Zacharo,11.99,9635,2014-01-13,Leisure and Tourism
824,2014-01-13 13:48:00,Abila Zacharo,116.32,3853,2014-01-13,Leisure and Tourism
825,2014-01-13 13:48:00,Ouzeri Elian,8.32,1310,2014-01-13,Leisure and Tourism
826,2014-01-13 13:48:00,Katerina’s Café,24.26,3492,2014-01-13,Food and Beverage
827,2014-01-13 13:50:00,Hippokampos,91.97,7384,2014-01-13,Leisure and Tourism
828,2014-01-13 13:51:00,Abila Zacharo,17.41,7819,2014-01-13,Leisure and Tourism
829,2014-01-13 13:51:00,Guy's Gyros,21.03,8411,2014-01-13,Food and Beverage
830,2014-01-13 13:52:00,Katerina’s Café,29.55,3547,2014-01-13,Food and Beverage
831,2014-01-13 13:55:00,Kalami Kafenion,20.33,5368,2014-01-13,Food and Beverage
832,2014-01-13 14:00:00,Guy's Gyros,38.07,7117,2014-01-13,Food and Beverage
833,2014-01-13 14:00:00,Gelatogalore,36.24,8202,2014-01-13,Food and Beverage
834,2014-01-13 14:01:00,Gelatogalore,117.17,2681,2014-01-13,Food and Beverage
835,2014-01-13 14:04:00,Hippokampos,25.09,9617,2014-01-13,Leisure and Tourism
836,2014-01-13 14:06:00,Ouzeri Elian,29.75,1877,2014-01-13,Leisure and Tourism
837,2014-01-13 14:13:00,Guy's Gyros,12.76,6901,2014-01-13,Food and Beverage
838,2014-01-13 14:21:00,Hippokampos,26.96,4948,2014-01-13,Leisure and Tourism
839,2014-01-13 14:33:00,Guy's Gyros,116.87,8129,2014-01-13,Food and Beverage
840,2014-01-13 16:56:00,Abila Airport,2228.08,8642,2014-01-13,Transportation and Heavy Industry
841,2014-01-13 19:20:00,Frydos Autosupply n' More,10000.0,9551,2014-01-13,Manufacturing and Construction
842,2014-01-13 19:27:00,Shoppers' Delight,216.43,3853,2014-01-13,Retail and Services
843,2014-01-13 19:30:00,Ouzeri Elian,28.75,9551,2014-01-13,Leisure and Tourism
844,2014-01-13 19:41:00,Frydos Autosupply n' More,188.57,8129,2014-01-13,Manufacturing and Construction
845,2014-01-13 19:50:00,Katerina’s Café,89.83,3547,2014-01-13,Food and Beverage
846,2014-01-13 19:59:00,Frydos Autosupply n' More,64.6,8411,2014-01-13,Manufacturing and Construction
847,2014-01-13 19:59:00,Katerina’s Café,30.84,6691,2014-01-13,Food and Beverage
848,2014-01-13 20:09:00,Guy's Gyros,22.34,7354,2014-01-13,Food and Beverage
849,2014-01-13 20:11:00,Guy's Gyros,20.47,4795,2014-01-13,Food and Beverage
850,2014-01-13 20:15:00,Guy's Gyros,36.89,7384,2014-01-13,Food and Beverage
851,2014-01-13 20:18:00,Guy's Gyros,15.84,7819,2014-01-13,Food and Beverage
852,2014-01-13 20:24:00,Katerina’s Café,35.7,2142,2014-01-13,Food and Beverage
853,2014-01-13 20:33:00,Katerina’s Café,91.36,1310,2014-01-13,Food and Beverage
854,2014-01-13 20:35:00,Albert's Fine Clothing,288.0,7688,2014-01-13,Retail and Services
855,2014-01-13 20:35:00,Hippokampos,29.22,2463,2014-01-13,Leisure and Tourism
856,2014-01-13 20:42:00,Hippokampos,31.59,1415,2014-01-13,Leisure and Tourism
857,2014-01-13 20:42:00,Albert's Fine Clothing,49.48,1321,2014-01-13,Retail and Services
858,2014-01-13 20:42:00,Guy's Gyros,88.57,1286,2014-01-13,Food and Beverage
859,2014-01-13 20:43:00,Ouzeri Elian,21.83,2681,2014-01-13,Leisure and Tourism
860,2014-01-13 20:44:00,Katerina’s Café,93.57,5407,2014-01-13,Food and Beverage
861,2014-01-13 20:44:00,Guy's Gyros,15.55,9683,2014-01-13,Food and Beverage
862,2014-01-13 20:45:00,Shoppers' Delight,144.4,6901,2014-01-13,Retail and Services
863,2014-01-13 20:47:00,Katerina’s Café,22.24,7253,2014-01-13,Food and Beverage
864,2014-01-13 20:51:00,Katerina’s Café,55.82,7889,2014-01-13,Food and Beverage
865,2014-01-13 20:59:00,Guy's Gyros,37.5,7108,2014-01-13,Food and Beverage
866,2014-01-13 21:00:00,Katerina’s Café,27.59,1874,2014-01-13,Food and Beverage
867,2014-01-13 21:08:00,Guy's Gyros,19.77,5368,2014-01-13,Food and Beverage
868,2014-01-13 21:11:00,Frydos Autosupply n' More,202.05,2418,2014-01-13,Manufacturing and Construction
869,2014-01-13 21:12:00,Hippokampos,31.47,8332,2014-01-13,Leisure and Tourism
870,2014-01-13 21:13:00,Hippokampos,32.29,7117,2014-01-13,Leisure and Tourism
871,2014-01-13 21:16:00,Katerina’s Café,33.11,9405,2014-01-13,Food and Beverage
872,2014-01-13 21:27:00,Hippokampos,99.63,8156,2014-01-13,Leisure and Tourism
873,2014-01-14 07:27:00,Brew've Been Served,14.67,5368,2014-01-14,Food and Beverage
874,2014-01-14 07:31:00,Brew've Been Served,4.72,4795,2014-01-14,Food and Beverage
875,2014-01-14 07:35:00,Hallowed Grounds,10.75,7889,2014-01-14,Food and Beverage
876,2014-01-14 07:35:00,Brew've Been Served,7.31,7354,2014-01-14,Food and Beverage
877,2014-01-14 07:37:00,Coffee Cameleon,9.8,3547,2014-01-14,Food and Beverage
878,2014-01-14 07:40:00,Brew've Been Served,5.87,9683,2014-01-14,Food and Beverage
879,2014-01-14 07:42:00,Hallowed Grounds,4.59,1310,2014-01-14,Food and Beverage
880,2014-01-14 07:44:00,Hallowed Grounds,16.67,8129,2014-01-14,Food and Beverage
881,2014-01-14 07:45:00,Brew've Been Served,14.04,4948,2014-01-14,Food and Beverage
882,2014-01-14 07:45:00,Hallowed Grounds,13.0,7108,2014-01-14,Food and Beverage
883,2014-01-14 07:45:00,Brew've Been Served,10.96,3484,2014-01-14,Food and Beverage
884,2014-01-14 07:45:00,Brew've Been Served,16.53,9405,2014-01-14,Food and Beverage
885,2014-01-14 07:48:00,Brew've Been Served,6.45,3853,2014-01-14,Food and Beverage
886,2014-01-14 07:52:00,Coffee Cameleon,11.67,2418,2014-01-14,Food and Beverage
887,2014-01-14 07:53:00,Coffee Cameleon,15.63,7253,2014-01-14,Food and Beverage
888,2014-01-14 07:53:00,Brew've Been Served,9.53,8202,2014-01-14,Food and Beverage
